,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,Sign
10,0.24504789355196896,0.3110481841344469,0.3776849236392137,0.4192362973663425,0.41300816638205873,0.3821367661375905,0.42186148216696934,0.40831818917192775,0.3715459238656398,0.39580163653321265,0.3791559160076628,0.3405652585283609,0.343091327808726,0.3539477167152963,0.33910337552932784,0.14861177955435062,0.14788576650660312,0.16266995279163524,0.16737939547964042,0.17380436155587162,0.16633844442072462,0.1443765692543712,0.09236901209656388,0.04916754988973187,0.19221162140525594,0.162273404961439,0.10604659696818004,0.07336452947861784,0.22893070890800687,0.18320997968162742,0.12730588742601143,0.10838824491817142,0.26619100173413734,0.20047742078310626,0.1615399871783131,0.14405934871413173,0
11,0.2530131804330245,0.31814644200604303,0.38699164567528294,0.4175521995227859,0.41527878528711937,0.3886200287054924,0.4234297767236342,0.41229518426346873,0.37402409806357373,0.39974973900096933,0.38486411540546306,0.34430121386145024,0.3521353711597666,0.36468269451664653,0.34749788337118726,0.15132658411662997,0.14983241438805425,0.16158284434555026,0.16754112246344657,0.17813222908127915,0.16667478016933285,0.139612692971104,0.08940347320356241,0.04788816893977737,0.19168382971047213,0.15998394513747777,0.10544040319076219,0.0727977167846163,0.2300891523491402,0.18224556846104342,0.12580437895800672,0.10506483466478853,0.2676566102327607,0.1988896704331044,0.15753878297060694,0.1353302606125487,0
12,0.25825405595913326,0.32658533813078183,0.40014431377065085,0.4204442925253863,0.41401558248241443,0.3856020080057636,0.42498935919750175,0.41080716630851605,0.37309467820192577,0.3988593311547061,0.38117101790333197,0.3405324646284863,0.350941021410383,0.36015380799430463,0.33962809355399026,0.15998896364170298,0.1485486860511615,0.16269992785882223,0.1646882795759815,0.17113417978371837,0.1941949638460913,0.1630303224157437,0.10430116521578764,0.06067895112368147,0.21598829544298148,0.17884868641775198,0.11504489316950818,0.08235415255085464,0.24915651729733568,0.19710863601580778,0.13145823927895378,0.10896673943978623,0.2825990486473895,0.21388484614298622,0.16593663529779948,0.14171249919221476,0
13,0.25222247909756756,0.32072889905074153,0.39282550086769746,0.41814291842860285,0.41336658129295584,0.38452403990618417,0.42361415451610906,0.4121827568022419,0.37566110246375295,0.399598218290943,0.3851334984948696,0.34615222425947595,0.3517949619478521,0.3638106918329124,0.3463756557770856,0.15725573853638428,0.15026633762279237,0.16526956636497903,0.16901490498049648,0.17408609729387653,0.1840306390685644,0.15609963884557806,0.09881557249203059,0.05530889479144167,0.20800419098502063,0.17438502887928756,0.11183489589358808,0.07804178516567604,0.24235719033015546,0.19435949811240422,0.12952053691222545,0.10429375635599028,0.27611853149315396,0.21055048866558235,0.1641398479856944,0.13863688522361148,0
14,0.25869745387350573,0.3245492537163648,0.3962083196611394,0.42487947871501014,0.4208972305556776,0.3927466291071652,0.4297341459445986,0.41770946642041223,0.3809682537008093,0.40243516653146655,0.38757129241560556,0.34896993247211106,0.3526398102162193,0.36421492127427957,0.3453245491620963,0.1568189296900811,0.15642716240365984,0.17269643647089014,0.17743610398449947,0.17752038260811098,0.19265439118841182,0.15976680335832522,0.10210976782834089,0.05420328143876062,0.21445287570391652,0.17218355283139378,0.1058091783100718,0.0652588009900929,0.2460138487895241,0.1882005418470712,0.12145531545266271,0.09511561119335399,0.2774106818959582,0.20513918204625392,0.15737526890448572,0.13105411712372503,0
15,0.24737219042346567,0.31476069256932965,0.38597248787512806,0.42089039227445013,0.4166567615419442,0.3874490367279141,0.4282543518339364,0.4156208972971575,0.3770664860490174,0.4031487870654187,0.3896368412853897,0.3500228600331359,0.35154466163254305,0.3670612354687845,0.3520795081921369,0.15979348397310908,0.15145333511434667,0.1622891235735472,0.166847586305279,0.17363810161482277,0.17965037819656324,0.15288866508203205,0.09713585021894604,0.04949373776752619,0.1983917104365006,0.16997026032895382,0.10746182317138281,0.06631763740165404,0.2304671862765177,0.18730972368594273,0.12452135130490649,0.09501091420921969,0.2647614110727883,0.19984018905325465,0.15602615050268312,0.1303093483686733,0
16,0.26046035480851926,0.3267302628150251,0.3969217594721275,0.42403098787535604,0.42105327721798885,0.39303657772362544,0.4321084263311273,0.41906091836249487,0.38218552908006137,0.4067146250038899,0.3940316344254668,0.35725851555655513,0.35523897959771217,0.36826427719485905,0.35276228579949886,0.15070289555286512,0.15128033658731901,0.1640672280491644,0.16737772880349364,0.1727312160601936,0.1711030477519036,0.14463924251447047,0.09058985460725498,0.04952247992965934,0.19521485488658039,0.16538954619400406,0.10445539694643405,0.07160693667910878,0.2306424946418874,0.1874578080772574,0.12687691970727283,0.09897777668924622,0.2665897367666551,0.20408212063561124,0.16041519633592174,0.13334995361078925,0
17,0.2544073018564712,0.3233531158203755,0.39673551320557515,0.42290799930858863,0.4168366277649933,0.38727943060295866,0.429144751459241,0.41631082825317955,0.37925544142763223,0.40423967927904614,0.38964015339953906,0.3519474219959798,0.3530147105216082,0.3660944031636786,0.3503317557974493,0.16224325909493686,0.1533571010397116,0.16598542655021983,0.17145506004597272,0.17790088720766126,0.1873810685536799,0.15487616128829398,0.09682233918416681,0.05275539987881976,0.20979954990976554,0.17075622608346852,0.10860362894671685,0.07369580928344008,0.2441602788352305,0.19081731356625292,0.1263570207350226,0.09980856650714952,0.2788150598353071,0.20548919928186798,0.15794866613696945,0.13166346765725043,0
18,0.2484896169630445,0.31357213131596523,0.3815193006464599,0.4243753946142767,0.4167846658379522,0.38620441452417364,0.43066158004984867,0.41425876836680364,0.37516906616214085,0.4030607887833404,0.38420026578950406,0.3431460109527891,0.3495436974204662,0.3585295134466055,0.3395871554412181,0.1543958025021184,0.15140734323116248,0.15977485819411122,0.16422122056486524,0.17105541079103173,0.1726065399866268,0.14960297265312883,0.09387414411847786,0.04648511344294933,0.18996566031332274,0.16421556261564824,0.1032911246605343,0.0652953439715004,0.22308408408125427,0.17859099740266288,0.11733866568814857,0.09468751691619885,0.25927010059251765,0.19060015191228327,0.1485634468909187,0.12941334338765956,0
19,0.2519052042909307,0.3194193303129642,0.38329529472156265,0.4266495255799261,0.4248954499094823,0.39629423154442955,0.4328851839500179,0.4234706013860544,0.38586967062320204,0.40734543997791084,0.3945209191314691,0.3557530294135247,0.35378812149348227,0.3661786601509485,0.3486104930851102,0.14598522578725404,0.14725916966786542,0.15966071867495216,0.16628819892267013,0.1733821295530106,0.15333178860432448,0.1405145766975866,0.09612421177279835,0.05562665825443287,0.18254242259105816,0.16503882864113623,0.1158981351283665,0.08057798019827245,0.22438031824520802,0.1880823833549145,0.13409452183111373,0.1084749838156362,0.26490659382812193,0.20349277174851146,0.16625336441639832,0.14670805856685445,0
20,0.25896292721641195,0.32660108600421334,0.40176473348917746,0.4309804992196105,0.4266140575164988,0.3964768922347577,0.4362727676829539,0.423103044676141,0.38495180379329347,0.4099538274924198,0.3937701427189864,0.3537463821339664,0.3580936364542519,0.36935117650693355,0.35136007751283144,0.1587209519798393,0.15452577967991443,0.16674644911708097,0.17198929139678354,0.17763153799831874,0.16718713675760818,0.13379435481941443,0.08097949474330837,0.0435864539127597,0.1937296493735347,0.1546612513563724,0.10018082908820425,0.07289456308061808,0.23391539545038692,0.18046138233993345,0.12681451812939357,0.11164794605969887,0.2742420791134533,0.20444480929458692,0.164261854122908,0.14567391857295475,0
21,0.26501072339364806,0.3332086775906887,0.40527384496660324,0.42981632907675016,0.4227839515930202,0.39417178647963197,0.4371150048825852,0.42211479648665884,0.3826514463121431,0.41037959249073425,0.3930688000023892,0.35154945780173413,0.36041233944955,0.3701978107642922,0.34876191960038794,0.16174697368678295,0.14777450204953793,0.16048922457205733,0.16523543908697647,0.16936479925564768,0.18582308201512737,0.15100972082809258,0.0924049746712102,0.046990275428595046,0.20553345152382219,0.165451832879349,0.10244388153174756,0.06641820395842153,0.23922844824971817,0.18443036881005603,0.12045996351931113,0.0968045107698018,0.274271623770312,0.20379515375533744,0.15784678194363835,0.13388804844160182,0
22,0.25883680005903437,0.32641125434743434,0.3976435244812186,0.4300802164347651,0.4218389139021803,0.39031833108767594,0.4347600021013586,0.4191285189569564,0.3804120564863789,0.4105784490872616,0.3925317402603894,0.350101159374309,0.3587910848604134,0.36998140612751246,0.3504130211718722,0.15912084459069803,0.14798275204192884,0.1604554031457454,0.16335245897300743,0.17064443425306955,0.18292513894031442,0.15130774460119345,0.09211798663038966,0.04560774748510463,0.20109696298269758,0.16298230321804166,0.10104661023112488,0.06739634574345901,0.23247995579379002,0.1799054841380559,0.1171256820022049,0.0940230386952999,0.26435401987900564,0.19236572519802247,0.14671257751261993,0.12237687120994,0
23,0.2634677034010549,0.33322792374797333,0.40451135899917895,0.4321583307731888,0.4256036046571183,0.3958044672398419,0.434116837232972,0.41819276216666945,0.3793952569558227,0.40836316553942836,0.38912800302686756,0.34686291867343116,0.3578803342065805,0.3667546812012744,0.3459509593021377,0.15631264596467262,0.15158780437694713,0.16167460594497257,0.16357190688805048,0.16909656431498532,0.17356480078091535,0.13923330007851809,0.08391796458073038,0.04416885042750106,0.19690821338719017,0.15631696763589653,0.10258754796351126,0.08102025420165053,0.23380247115580627,0.17983052318261453,0.12476009092651963,0.11295043117919311,0.27176864107324805,0.20254689645233104,0.16288871131579724,0.14745269635162825,0
24,0.26234091651954317,0.33021374638721934,0.3979505499532547,0.42965003187343886,0.42196349249673715,0.3922119277608553,0.4341967137774302,0.41671516008804477,0.3760637917482343,0.41025096301534153,0.39000717794759626,0.3458224272451816,0.36214536112766915,0.3694204599125222,0.34625132812333104,0.15505203579696922,0.14768836756756823,0.15680145559446826,0.16089232184260727,0.17163417086342103,0.17498890593638536,0.14531714989978364,0.08964961037488595,0.04578571826088569,0.19544089012969285,0.16084966376479898,0.1043962983203049,0.07583031535322908,0.23111780567785453,0.18085072252306358,0.12142864405685332,0.10180258530359994,0.26773925047044095,0.19639699637758568,0.15163668290582213,0.1279744899822306,0
25,0.25602202849700095,0.32369109400898943,0.3966874325179728,0.42337265557571174,0.41599461606677335,0.38672878986344034,0.4305646512851118,0.4141202435156428,0.3734865624271181,0.4046428743000935,0.38608872574549735,0.34477597098961876,0.3564828187485349,0.364140845167843,0.34196444068563187,0.15967954158861125,0.15070611340040535,0.16089129934652996,0.16822399886703082,0.1765307357983513,0.17404730213536232,0.1412378014960756,0.08431142518848347,0.04129145121244901,0.19662936527178282,0.15714988495081603,0.09698993984597072,0.06600781530523182,0.2345832223046422,0.1787333243570885,0.11843231156783623,0.09980104404172835,0.2740465631083686,0.2003384671793649,0.15477556697100836,0.13216244959828743,0
26,0.254919827194135,0.3223250372486209,0.3980315144055306,0.4220895451936477,0.41309661726743147,0.38273651506611683,0.42866764018274767,0.4123920278829426,0.37344793540622206,0.403527066561855,0.38549331968406253,0.3452837833046388,0.3515423392971253,0.36181084016972964,0.34341132686192366,0.1645600748274919,0.15146415628283333,0.16294484028065928,0.16803054968756082,0.17434096335111188,0.192606707951528,0.15740339524155092,0.0961910645079632,0.050641857017763865,0.20985967840181977,0.16852781050205218,0.10345445003781391,0.06884159177788934,0.2415461053255368,0.18494892150506628,0.11980838439626351,0.09658999479834929,0.274657501480749,0.20001990872231679,0.15196340200693648,0.12610665033606297,0
27,0.25109599078132505,0.3180266413713157,0.3891291460890837,0.4244667213788664,0.42057850153186,0.39272480210455807,0.4322867561624927,0.4182478430854641,0.3805595928778829,0.4069078105144531,0.3932077826462741,0.3557667596681652,0.353514806407685,0.3665311354308788,0.35063302353942993,0.15618554281723482,0.15040407096363384,0.16224133223514792,0.17002243796037264,0.17550263763072793,0.17379394622520808,0.14689358024727156,0.0923556820989627,0.04563731208867885,0.1922860890916725,0.16385865809942796,0.10258312623397027,0.06394101041676875,0.2264043052140709,0.18242973473109972,0.12175990435149525,0.09326458690113903,0.2631161762121815,0.1958779380513102,0.15121978260921592,0.12463391223292603,0
28,0.2619927731631016,0.3299615703544863,0.4047929513093997,0.432229981456321,0.42742780920883944,0.3979919454946669,0.43506985363719275,0.4199336994687042,0.38178398567880056,0.40711092434760615,0.38966010023231695,0.3498205021001112,0.35679696003940803,0.3675752015027244,0.34952005212327036,0.15895554939579448,0.1522141282548558,0.1622795053862059,0.16359295992049408,0.1709018296731157,0.17442279708971478,0.14245120460879734,0.08554898025782187,0.04301686856945957,0.1954674779633971,0.15883903326140553,0.09986890406108392,0.07438869370751919,0.23139675490843126,0.18078983617982922,0.12297275110904644,0.10702251842868156,0.27001015962170066,0.20229917411552065,0.16006925015431772,0.13940494256970956,0
29,0.25006080970463157,0.31898668855257345,0.39251804117277245,0.4295176748841265,0.4264836022816478,0.39816886983346866,0.4347001710486672,0.4219253116576232,0.3843741616729059,0.4068114328998087,0.3920353409622405,0.3538825158997395,0.3568954275333566,0.36693344186463844,0.34678733796187144,0.1579562779271079,0.15192534421278447,0.15860429133503018,0.16241569817449247,0.16701631027195823,0.1565496703271533,0.13609116493393225,0.08482979478726457,0.04415127363553295,0.17877658928888843,0.15584622893431005,0.10174035457721366,0.0736772497532605,0.2181549736685893,0.17731680160691768,0.12211748537419417,0.10458797451749835,0.2614279317661913,0.20049075908735364,0.16170420543220293,0.1434806257852533,0
30,0.2576670801810575,0.32699292913553524,0.39701676567500643,0.43040647830237977,0.4232057175236338,0.3912396397540956,0.43719738975907857,0.4229983970634031,0.38233803289388957,0.41079105351401624,0.3957632356814835,0.3551051740448316,0.3587469277429081,0.3711751646486643,0.35316008928749953,0.15746690123086665,0.14952727653302317,0.16177273857798313,0.16720258134974825,0.17333639611382978,0.17399023175514794,0.14997422967728788,0.09272614948566964,0.047351123103211115,0.19577294773400586,0.16779796082777754,0.10861567702835073,0.07541013018960131,0.2320665352650947,0.18684875314651112,0.1270454089498721,0.10499938538545567,0.2704615774687603,0.2036038357894919,0.16122096560927276,0.14019002272897205,0
31,0.2635918690123581,0.33220366434248977,0.4056120896651247,0.44142406569572823,0.4361740597740977,0.4062726002639332,0.44684450046280255,0.4294469514113644,0.38811880251683767,0.4174136767123505,0.3966274754176523,0.3535979302694875,0.3640496221842501,0.371609578090183,0.34921627454219034,0.1604599254822239,0.151707340868495,0.16099513029243068,0.16467291398483963,0.17216363760726472,0.18453289330883857,0.15917658083857525,0.10263248548830128,0.05485975688094748,0.20430616943476532,0.17423955195719718,0.11140306122006037,0.07546817131761512,0.2388120552218867,0.1900484871053849,0.1247728712212399,0.10148183114774308,0.27560455403008993,0.2057016713095864,0.15898103882630205,0.135122459414616,0
32,0.2679573900221544,0.3379970762295965,0.4103899395144619,0.442889797693482,0.43681067969933385,0.40488747083893806,0.45000638501885454,0.4346973868952177,0.3947959564772576,0.42383778473384487,0.40678756391676735,0.36491574116683795,0.3701717273515151,0.3799228873060956,0.35889176821413926,0.15824155279542307,0.15056945737956848,0.16416625398566154,0.17112693162030682,0.17753836236831427,0.17841350885440518,0.15108822588217646,0.09444229875262801,0.049150164468996026,0.2029769212797389,0.17063919589965582,0.10741492946417339,0.07028844353296913,0.23918683338246832,0.19037162602368757,0.12613628114421008,0.10032153505008716,0.274943072259697,0.20449935923862514,0.1579873066961575,0.13324887046774833,0
33,0.27065865518912097,0.33884160730129875,0.4108701761708578,0.4441802705824395,0.43942931911150773,0.4102173487876137,0.4510584528205707,0.4353050618203022,0.39672443858741424,0.42298711089769214,0.40541604580971907,0.3660354632459843,0.37101007984815,0.38029713680673805,0.3610380963413881,0.15624835855026808,0.14738880631303136,0.16244676378018044,0.16612204063911493,0.17418439996767068,0.17034125713457396,0.14308687006054152,0.08897523613103009,0.04358270940372779,0.1942733297442929,0.16285804766757442,0.1049933638963877,0.07276617861866523,0.2318141422084543,0.18336994216834954,0.12487445129508576,0.10262786743894628,0.2692985284157621,0.19996197353259376,0.15725991640238024,0.1344264213283906,0
34,0.27242598468621637,0.33942643955079294,0.4131483766751299,0.44145177592922985,0.4328213848146766,0.40199850674768445,0.4475392507761048,0.4296647561461989,0.38922812304484133,0.41972144581705434,0.39912852519281194,0.3561633953811816,0.3711078831738837,0.378055439859628,0.3552749525573801,0.15809750781745632,0.14859668730281428,0.16054680328431342,0.16315326640365574,0.17151612931735466,0.18005523914783653,0.1496753414377448,0.0915483733367735,0.047992164003534454,0.2020176067773457,0.16838522516927723,0.1075517414404966,0.07710574765738046,0.2387296232996426,0.1877879625605283,0.1256502447269473,0.10554667781427762,0.27581002472377975,0.20791774677181624,0.16173512317016883,0.13669457716518862,0
35,0.2675311763628358,0.33616376312226864,0.4112430021472159,0.44278391702870534,0.4370840377094089,0.40637277042959363,0.44770617189892997,0.4308679588077393,0.3897217460091449,0.41958615863588145,0.39968897998585223,0.35602259696347666,0.37142376438982483,0.37821790423504903,0.35439396420836805,0.15937763224297616,0.14828306599121538,0.15828139514820794,0.15805938834423774,0.1645654636425442,0.17184057277788709,0.14591399306397534,0.09204743005477975,0.049879683255200646,0.19379030487158572,0.16678597355648847,0.11198311576867605,0.0862762340874813,0.2316348311364825,0.18817049312320028,0.13105585228688324,0.11439557137061633,0.2715050499188072,0.2102908240361575,0.16875854418621655,0.14727557368743685,0
36,0.2691105918017348,0.3372395675168775,0.4111911279998443,0.43951570914490967,0.4302067521446836,0.40064948689334884,0.4463343377649603,0.4274708586344967,0.3873282824683965,0.41920187189080926,0.3988897275826908,0.35680425801497123,0.37046213137691186,0.3791590202180099,0.3576523477980362,0.15977058510061712,0.14947732100391387,0.15689603146175773,0.15904035368200525,0.17078320242263495,0.17946677393752197,0.14812389691620304,0.08878945440687425,0.04519375823985519,0.1975810391201588,0.16381509621899132,0.10291282197735231,0.07227473574345027,0.23290667593654737,0.182869329232889,0.12163643940614076,0.10000602643628306,0.27112693065588905,0.20371041897129533,0.1569454303463536,0.12848389749018752,0
